,0
1306,11430.272723228423
1307,11030.415562532657
1308,11000.924109119696
1309,9560.514185153406
1310,11144.78482079282
1311,11612.938950631009
1312,3051.1850917227066
1313,11120.369030226006
1314,11177.295674867286
1315,10304.406808123167
1316,11642.650577335786
1317,10460.601572478758
1318,12176.885737922401
1319,10340.876484617716
1320,10894.52776601043
1321,11248.919326940986
1322,11519.928582476117
1323,11706.463905981484
1324,12490.127855031817
1325,12279.590668056726
1326,9432.191108783425
1327,10849.745673607942
1328,11729.376896058227
1329,12470.528777370779
1330,13243.681628482542
1331,10898.47574752577
1332,11230.99735931645
1333,11109.331687502772
1334,11769.224853724254
1335,10385.520447781246
1336,11177.282006842692
1337,11629.290666401694
1338,12638.765430331207
1339,12273.388467967969
1340,11456.219986166208
1341,10192.161098238079
1342,12769.108068135383
1343,11131.837112670893
1344,3662.7204610592726
1345,12743.87290109807
1346,12272.83306324937
1347,11591.557824674286
1348,11564.69643630679
1349,10589.956073289783
1350,10741.952987935785
1351,9820.383095178002
1352,10973.049215442608
1353,11540.021406717731
1354,10472.965163093682
1355,11155.398777729191
1356,11351.781754172776
1357,9864.275745100324
1358,11032.400172956872
1359,11066.534896926107
1360,11899.719170163473
1361,10783.511294232745
1362,11492.90126542444
1363,10370.005513429267
1364,11346.068999432071
1365,11814.014430343721
1366,11912.132145701418
1367,11700.285223206507
1368,11867.120304674605
1369,10903.700286593563
1370,11191.91528893609
1371,12241.487849526748
1372,10528.561999136282
1373,11119.804140678067
1374,11584.786377204091
1375,11033.83487802241
1376,12212.639335372161
1377,10072.850787896705
1378,11140.602710925095
1379,10642.968253710389
1380,12156.257551073357
1381,10842.464783083344
1382,10890.565469557621
1383,10945.10759628287
1384,12383.182593741067
1385,11093.874311300935
1386,11389.878991029187
1387,11186.276000970362
1388,11704.152545027066
1389,3124.707495917043
1390,10873.944471639868
1391,10881.716894361713
1392,12076.9616723994
1393,11741.836870140887
1394,11490.786566150444
1395,11850.10173669799
1396,5638.1466434105305
1397,5514.463420924165
1398,3857.586538544693
1399,11413.983575431872
1400,10686.169433524588
1401,10539.688701048208
1402,3592.8432180320387
1403,12223.365301578182
1404,12539.077991050845
1405,3604.4051803388884
1406,10822.44532810767
1407,11200.103909279569
1408,11483.36171576824
1409,11215.569382721393
1410,11415.232241637013
1411,11471.116599582045
1412,9790.328372868233
1413,12161.816929051181
1414,12080.112286083793
1415,11069.050252399595
1416,11765.511342797374
1417,10741.36104470677
1418,9990.602290013729
1419,10931.152372456436
1420,11161.719103945667
1421,11622.271931826936
1422,13193.15392915697
1423,13313.598088950364
1424,12221.191466147597
1425,4623.702817574861
1426,3828.9627676270575
1427,11758.712997801567
1428,11315.821121238787
1429,11122.959287244916
1430,11554.594475207568
1431,10729.158591804711
1432,12126.083602206962
1433,11751.210536274513
1434,10607.67714202336
1435,11429.531564185385
1436,10939.11147108362
1437,11869.527574634405
1438,11942.820823472584
1439,11102.321517199085
1440,11629.63274967156
1441,5464.94152511849
1442,10983.288211697978
1443,11742.387380860268
1444,11129.881990251299
1445,11729.583226908531
1446,4379.379605686875
1447,11981.885832923965
1448,12038.896099488202
1449,10843.049667898324
1450,11861.065892515584
1451,11000.637305881233
1452,11496.058207099017
1453,11787.22561514784
1454,9483.806293257418
1455,11147.647536047578
1456,11984.75681896537
1457,12202.911700163546
1458,10386.31625510328
1459,10422.134603167357
1460,12039.281861878564
1461,11361.49064956608
1462,11714.790967321058
1463,11464.905267911448
1464,11600.447309769008
1465,4822.622735530292
1466,11718.292643943878
1467,11061.17555374149
1468,11774.606049268783
1469,4979.674291649437
1470,3927.7931087287643
1471,11191.801586815536
1472,11501.924671308148
1473,11308.533921707689
1474,5407.514970144576
1475,11156.00680226496
1476,5488.848318975601
1477,10998.529560637355
1478,12360.748792330742
1479,11958.612797040214
1480,9871.769057069654
1481,6192.98923042895
1482,10994.155424045597
1483,12369.468442071959
1484,12140.761590925013
1485,4400.512446890898
1486,11089.610748409106
1487,9741.740037717198
1488,12531.671346577677
1489,11050.122437723814
1490,11689.942380337323
1491,12696.737917985474
1492,11884.688614958615
1493,4433.343608472747
1494,11118.852443662056
1495,11775.093712445405
1496,11425.395454222979
1497,4485.276916298217
1498,11818.072656902654
1499,11543.089479519784
1500,11806.411099507626
1501,12949.87159087118
1502,11841.389397194182
1503,10443.81200199031
1504,12385.45957206343
1505,11487.368142572032
1506,11711.335881236457
1507,7802.248704715326
1508,14454.189495758239
1509,5590.031365239389
1510,12683.423222571866
1511,11412.98440300609
1512,6526.591275484106
1513,12504.731109466908
1514,12469.964599571293
1515,12344.41459267403
1516,5273.7446123083655
1517,13368.74576856928
1518,5294.470707734803
1519,13134.127279863975
1520,12404.278989578755
1521,12623.215261814023
1522,13302.803596851983
1523,12484.639178006424
1524,10304.769968689048
1525,5256.826430597193
1526,11776.212294376628
1527,11276.584748532883
1528,11290.951300314444
1529,10871.249165035275
1530,11293.102188147142
1531,11323.599839482315
1532,4315.1537626129475
1533,11505.736693846366
1534,12853.63352300566
1535,11543.392056683135
1536,19828.30190846271
1537,11360.657650327119
1538,11933.290471007344
1539,12086.217848557408
1540,6367.239279310151
1541,12690.985201830768
1542,4047.827694793372
1543,12605.57078832664
1544,5366.460050682694
1545,11813.99913729631
1546,11964.470391526529
1547,12887.00323547311
1548,11873.850576429277
1549,11187.932035914964
1550,3551.755171841664
1551,13146.5519168172
1552,12235.16650193209
1553,10540.129912368087
1554,12395.585643125878
1555,3343.5156046257853
1556,11907.17131491711
1557,4481.416728026113
1558,10506.26442513289
1559,11853.402675991061
1560,9646.890223472963
1561,11663.184642304985
1562,11473.915652471575
1563,5193.182367977427
1564,11688.664214692726
1565,5019.628685734833
1566,12723.845843721709
1567,4723.899858683178
1568,11751.483623330934
1569,11452.059805771603
1570,13362.366498917852
1571,11920.473479476801
1572,11480.44462047783
1573,11660.537699514138
1574,3596.2276201683
1575,-975.4400102472839
1576,11447.8995000176
1577,11017.607008381929
1578,3674.977454085547
1579,4124.139188341192
1580,13179.249893552369
1581,4537.028886273777
1582,4157.5202416982675
1583,4356.982392116224
1584,4171.191146116309
1585,4049.30136458165
1586,4948.049910429442
1587,14750.255142665505
1588,10240.766828008733
1589,9655.619664045838
1590,11549.648216875614
1591,12314.92354813549
1592,3872.8086701768834
1593,11037.085037942968
1594,4942.494859715336
1595,11191.955858212572
1596,11039.988164721459
1597,12054.97439477534
1598,10830.548649900415
1599,9735.859490514778
1600,4406.455192153087
1601,11139.564096300655
1602,3603.0785161088734
1603,14917.517728099296
1604,11751.004417110773
1605,12766.926863036311
1606,11699.329011283684
1607,10975.637008450296
1608,10991.562474326625
1609,12278.136928655467
1610,3378.0287555015548
1611,12711.669354563102
1612,14720.52726380232
1613,15581.342573841674
1614,10905.119940623079
1615,13279.359257216442
1616,11939.461868198472
1617,11847.265081394906
1618,11642.738221992053
1619,11515.894587355708
1620,11288.701893008887
1621,6334.048609245487
1622,4506.142133406653
1623,10929.741853476295
1624,11088.003184200174
1625,12464.383380252606
1626,12109.723267525593
1627,12174.946747895003
1628,4705.897346221661
1629,4001.045038771078
1630,3311.8455665440383
1631,12230.558331795237
1632,11702.239875266314
1633,5804.582254894503
1634,12264.260375624843
1635,4021.269524902288
1636,4591.166839677999
1637,11457.871722746255
1638,12210.309879076747
1639,11112.688793199852
1640,11888.013729203058
1641,13654.726608380137
1642,11997.098281115843
1643,4057.573942612198
1644,11344.631978864152
1645,4353.234387973016
1646,11644.208217264117
1647,12402.452286109434
1648,11980.135258856124
1649,5086.808739297328
1650,11402.567437176047
1651,10626.055973450611
1652,9957.705591323329
1653,2005.3503654310116
1654,11476.088834861066
1655,13604.021509149188
1656,9376.990064018646
1657,10359.39759157743
1658,10814.733032081984
1659,11758.752457398383
1660,2806.960861320735
1661,11039.054031959333
1662,11448.890933046932
1663,3153.757534592881
1664,12548.566129305233
1665,4538.396792541383
1666,10775.814349573791
1667,11683.605650917434
1668,11950.119659686672
1669,15458.873695698478
1670,5158.270390011624
1671,4145.849476867717
1672,12024.406665901219
1673,12559.378153751268
1674,12989.219755964124
1675,12058.410766589843
1676,2970.093691901472
1677,10665.61537934298
1678,11269.338193257892
1679,12751.709758083645
1680,11853.919638042695
1681,12289.932935848652
1682,11578.957032935608
1683,4428.554173046031
1684,12657.86222886317
1685,12288.586143499027
1686,12808.647554436862
1687,12105.86320388404
1688,11854.554660102733
1689,11203.5365954592
1690,20075.216865724902
1691,10738.057734250606
1692,11155.669281501543
1693,3350.8233825197512
1694,3092.242151178849
1695,11642.74951146593
1696,10988.72790716602
1697,11533.776544333869
1698,9995.11376036991
1699,12111.63404987803
1700,2826.558163369024
1701,14464.095280024801
1702,11240.730555901004
1703,-1007.209249186575
1704,7537.817567474557
1705,-987.2823168974855
1706,11253.629718900549
1707,4648.613884939302
1708,4732.893939825977
1709,15594.658328679692
1710,10636.330646261758
1711,10105.969586151297
1712,4839.710456833923
1713,6048.883974129717
1714,10533.689661388655
1715,5095.411728663348
1716,13205.490332603185
1717,2453.3045246790234
1718,4809.432994823801
1719,3686.816704595978
1720,11265.809322592428
1721,23412.401482487596
1722,10702.074186174872
1723,12228.440172050789
1724,4293.425743142088
1725,18070.020499867966
1726,11550.207574977152
1727,10794.838272728295
1728,10927.134736095652
1729,4241.216078597633
1730,4682.865408075003
1731,11942.594401168455
1732,10162.510010861506
1733,4480.038685187722
1734,12516.61343628883
1735,3876.6730593240163
1736,11071.18693008114
1737,10984.85833559871
1738,11152.436860611402
1739,-956.7696336782894
1740,11429.805848846943
1741,10731.932088883432
1742,12576.04470430814
1743,12742.578022771739
1744,11123.633720774153
1745,10739.994661441186
1746,10813.899362401049
1747,9824.587639041665
1748,10969.67736398778
1749,11311.333245688493
1750,4950.462394260538
1751,12315.321436934224
1752,17700.24763760426
1753,10968.359710448642
1754,11735.698846889218
1755,11798.62744897084
1756,11350.949422072534
1757,11115.846904160277
1758,7910.078930320657
1759,4144.551416806294
1760,4529.789066943706
1761,4597.057304991902
1762,11393.37550213487
1763,10472.098530345616
1764,10736.682371566303
1765,18500.30945673358
1766,10656.688190482366
1767,10385.843574990327
1768,3759.694524092556
1769,6964.285272504716
1770,4366.686425327078
1771,9977.758702527057
1772,2916.8715177074755
1773,11047.37676205066
1774,10338.098616791449
1775,11627.329802077442
1776,4233.910694925212
1777,4190.010383217425
1778,12350.42557739242
1779,4911.766339084797
1780,3383.864685241995
1781,11447.530203024458
1782,10416.520886722037
1783,4028.435878236339
1784,11824.532299040307
1785,10862.490743440063
1786,10468.543215328906
1787,9894.98455757117
1788,12335.259946267408
1789,11098.102675223794
1790,5271.622029530667
1791,12563.927977697127
1792,8900.727089972537
1793,21661.447948728728
1794,11716.689035971829
1795,11737.109192060025
1796,10121.918365709033
1797,12710.326132361526
1798,10967.473636107252
1799,3043.3883766329636
1800,3464.41120962659
1801,10921.482480943809
1802,11696.275815246961
1803,4147.773835950677
1804,11716.458258393548
1805,11314.029496826488
1806,10548.046734723064
1807,24266.873416654147
1808,10246.440517431434
1809,11689.675644634422
1810,10708.8471399742
1811,12602.239062212839
1812,11336.905980120508
1813,12289.559488428024
1814,11094.415678947085
1815,5103.055599977913
1816,11179.601578701026
1817,10977.661465878902
1818,11880.298586232533
1819,12679.797204875238
1820,12725.641694764996
1821,11691.427245940655
1822,12662.736086543599
1823,11633.542732388782
1824,19818.777107224087
1825,10440.616017203358
1826,11068.13462553513
1827,3904.9996704969426
1828,10818.610647874755
1829,4446.374971079211
1830,12125.353685366592
1831,11926.439254564746
1832,5210.7852168817235
1833,5224.29538156219
1834,12866.92304905759
1835,11505.73504189347
1836,13177.05181963455
1837,12476.815044165536
1838,11185.024739825609
1839,23388.824087079658
1840,12073.971079443272
1841,12938.474983850265
1842,12094.719006968273
1843,12504.937813757087
1844,11169.323726504765
1845,10964.376707164938
1846,11697.474290759825
1847,5531.8215968578415
1848,4275.934852721619
1849,13033.7190210437
1850,4706.409055017855
1851,12776.882076988019
1852,11405.9827794226
1853,11141.162758803239
1854,11739.57476315158
1855,4490.497883513979
1856,4621.217004756629
1857,3783.4715880796775
1858,10839.70435843741
1859,12752.424768948009
1860,10104.49162828567
1861,23821.59393601631
1862,4886.112428430652
1863,10309.67680537045
1864,3798.23426287671
1865,11828.286788613366
1866,4594.947019583126
1867,11344.634713182206
1868,11555.902580702037
1869,11065.415514963808
1870,11411.455986216351
1871,4396.724270027062
1872,12349.385291461487
1873,12428.995435534662
1874,4320.624844215784
1875,21738.034436687693
1876,11867.522720398465
1877,12234.15779724813
1878,22194.470902671485
1879,11812.173904200707
1880,12509.659109008262
1881,11676.238300220022
1882,3971.1205688828622
1883,12704.112718219869
1884,11307.043880800911
1885,12159.06928782047
1886,12618.89364389167
1887,11781.632757470332
1888,12799.682461248844
1889,12598.804914427095
1890,24340.812486952596
1891,12237.781977522316
1892,11735.922751482032
1893,13888.602707624625
1894,11967.741321174128
1895,13022.87083463441
1896,12295.357110296103
1897,12804.993884834825
1898,13234.26844625304
1899,13314.08608672525
1900,25432.312445218664
1901,12849.084305626819
1902,12999.887798511372
1903,12035.985119635177
1904,12939.68477350266
1905,12248.608372814188
1906,12783.696056429919
1907,12379.682727539774
1908,12459.052304917695
1909,13065.600487314701
1910,22329.63689477379
1911,13772.08640590942
1912,13982.789998891289
1913,14579.473857438727
1914,13293.536871632237
1915,13238.456134766013
1916,13587.43386944512
1917,12960.48108448363
1918,12053.133524921452
1919,14168.563542598395
1920,14571.104110562044
1921,13805.243023097592
1922,11810.356839577627
1923,13720.323547895221
1924,13306.174981801314
1925,13045.965043961434
1926,24079.89003941431
1927,14037.401592040966
1928,12480.902211935872
1929,25666.152999137423
1930,13504.777116052916
1931,13309.53165986755
1932,13669.212844758624
1933,13668.109675104119
1934,13568.634155937703
1935,13319.745683964644
1936,26499.554572794554
1937,12620.817269350953
1938,11815.57553402665
1939,12724.469988816454
1940,13400.05118919471
1941,13561.643671627027
1942,12659.8579386966
1943,14198.239787171293
1944,12572.07319228304
1945,14954.675228610004
1946,15309.377143393718
1947,13608.477703133785
1948,13241.0028693116
1949,24391.335214113467
1950,12636.327899484764
1951,5043.796273718801
1952,13063.31532092013
1953,13483.166001095262
1954,12812.24743533377
1955,14440.406205664152
1956,12584.126084781263
1957,12366.662916517627
1958,4918.676033084842
1959,13344.883069804031
1960,12795.776385098809
1961,13900.822824466506
1962,12871.802497354807
1963,12034.419984871196
1964,13316.246533891317
1965,13390.789501124273
1966,13063.016158588744
1967,13483.878271139809
1968,13371.774966697463
1969,14284.89417416345
1970,14272.606391467632
1971,13671.295971097858
1972,13232.435920296024
1973,13849.460395483085
1974,14238.682907919136
1975,14000.929468400773
1976,13537.672848060716
1977,12637.690534601441
1978,25458.720571537655
1979,11197.368751270864
1980,12242.899801909134
1981,12737.627408663067
1982,13942.770455446303
1983,12684.974631893061
1984,15122.061829196644
1985,12417.572550265873
1986,12105.750296935132
1987,12077.292144274856
1988,87.32549234692283
1989,22.885334341527255
1990,12573.350592841136
1991,100.52546431515998
1992,10120.092490768402
1993,4805.451182097599
1994,4055.1736908128687
1995,22838.88148661081
1996,13104.445138673724
1997,11537.06270034734
1998,12285.95796985265
1999,3358.63215025904
