,0
703,38492.07757953502
704,27468.59600779928
705,39302.302637031135
706,33879.10048958167
707,37523.69584225286
708,26995.295903433365
709,29176.44977085021
710,35355.14135495073
711,100155.60228286206
712,29848.077137802145
713,100803.37952232326
714,99184.18465246723
715,100683.29696526761
716,31183.489544381664
717,25922.18005018882
718,91952.27060500663
719,97394.95616624462
720,30405.622183273063
721,100590.8485994841
722,126298.53096926771
723,48640.20511305602
724,90712.99039690068
725,99761.76527775818
726,50192.16104902569
727,99158.28745595468
728,34023.96123434944
729,108600.07708761674
730,103201.77821934957
731,95773.75404501606
732,23953.83436142298
733,40965.78774798975
734,40158.81817306846
735,33396.74540095946
736,39872.235782162075
737,102652.79698594302
738,2339.848804058204
739,102480.25541140733
740,104854.6648452117
741,32633.04423202148
742,106854.06060124194
743,99290.05121830221
744,89448.0528823751
745,41960.654706104506
746,32949.36658947755
747,34418.85427807618
748,90888.34226647069
749,42589.268488865404
750,34422.80298937515
751,97634.45506312951
752,94005.50819736488
753,102681.84180459974
754,99705.82193799727
755,103278.70853703434
756,23108.42888063905
757,41239.23887718458
758,100568.46569892866
759,26267.827093597287
760,36136.67901678443
761,29397.358460771873
762,34496.22602490916
763,94985.00960755876
764,90908.65933787441
765,19496.38639581562
766,99274.99013631005
767,108306.83094975886
768,23805.807674074018
769,45848.70595723844
770,130471.22732385906
771,33389.45361658624
772,103862.34135564812
773,124721.32964081677
774,19982.830864819334
775,134940.11179773184
776,30525.177717760525
777,-4418.784497119734
778,113770.1528268304
779,249192.01017313826
780,33822.282233524355
781,377044.0069742419
782,50849.02309648243
783,25030.552961577625
784,244766.72619320478
785,394183.4726246342
786,25055.80788993622
787,101570.8252219573
788,31259.79056324807
789,86016.73532610112
790,32691.009752303173
791,83548.12176250106
792,26998.635664998244
793,96533.83899054283
794,30339.887867265854
795,50177.07233401833
796,33941.03618670127
797,40943.75424229605
798,122036.22753379363
799,241635.45737858446
800,100849.96970706458
801,32033.514794328512
802,97049.49058576133
803,129067.52006227666
804,90457.02666148948
805,36082.865794892445
806,132556.00956044174
807,35691.58913115984
808,125410.5920103663
809,129861.04615763508
810,90043.39757897514
811,38428.169638120526
812,132034.76045378888
813,8979.225299784875
814,97382.83004401372
815,132702.20276507264
816,31198.60836668788
817,100912.90393409021
818,367626.9296562963
819,13328.134904286351
820,316199.8624433224
821,25505.99443362384
822,49321.11331227424
823,96438.25043763148
824,416740.468669958
825,30429.743041106885
826,93380.38036252077
827,129226.01339211277
828,24900.615944169418
829,438465.2370265917
830,22029.840307483573
831,33722.63001697357
832,29923.164816015833
833,37486.532072609065
834,47438.38583822471
835,32851.41870404299
836,385229.58480598003
837,4209.181012290321
838,36892.6759466721
839,116453.75972527677
840,28244.721339949818
841,460081.26926690165
842,27301.3232385682
843,190437.2466042716
844,239049.06124889432
845,409453.93680125056
846,18544.639262810066
847,110693.07476466264
848,40857.370567801925
849,12939.321191820183
850,376807.6132382708
851,285066.87046905566
852,383207.85301279643
853,272828.00940835394
854,18337.495179241527
855,16342.911811107442
856,128239.02155598733
857,38044.94929807562
858,39489.15090881074
859,392314.7789741718
860,39089.73582662129
861,47660.896951090144
862,121717.54452467036
863,30654.07086325853
864,49217.03696599321
865,13028.786373702165
866,15382.559606177547
867,13548.756738459791
868,241780.92731251384
869,133216.03246598845
870,468479.28070110973
871,22144.212817439955
872,404026.61358295404
873,22431.608055343317
874,188242.38419845473
875,212069.03886573075
876,4423.984163785413
877,18778.894764455374
878,13299.856549115768
879,15743.680877793839
880,44421.35512147839
881,45778.900056297454
882,38393.240118457186
883,441494.4655220443
884,50305.292674445074
885,24248.098552847874
886,202615.05088878574
887,92984.7780727245
888,406332.4922432778
889,28459.955022303617
890,231187.87021769996
891,401629.47243001894
892,57076.67940432008
893,196294.50670475842
894,36265.83789591345
895,205148.1005538033
896,31650.80542275258
897,36095.81682696829
898,20960.478903771622
899,24176.324350404964
900,18917.171788408734
901,26129.492461229882
902,180259.67553142406
903,9911.53269115221
904,48048.151139826194
905,46801.40579181351
906,10957.126793204465
907,369229.729331867
908,26078.061436466443
909,76131.5180827687
910,23891.242341111738
911,25818.001002584297
912,25712.40842029819
913,26161.860390919803
914,21828.48118411256
915,27491.086539636344
916,43643.41282724809
917,102267.01555286595
918,96011.99641647236
919,460067.53687288816
920,43843.17821616827
921,25100.357782199506
922,42937.26966640096
923,19259.34446026168
924,58133.63886407213
925,50029.07549436108
926,39445.25310967772
927,13892.676799996112
928,151735.49005169308
929,152931.44581193745
930,26617.555277669373
931,21437.818865467416
932,23033.41723833245
933,102586.13825484371
934,31805.259221317698
935,18730.400286185424
936,9334.381552178333
937,235375.42013706226
938,100967.15145802544
939,22541.997516233063
940,21744.359589622367
941,23190.215588756768
942,23058.81394899373
943,32182.09534844668
944,39302.5853792993
945,49333.33733426452
946,460566.68749587174
947,124872.87256666749
948,48937.05144957815
949,123791.25758562647
950,104112.39791950655
951,28971.868935712857
952,40426.91870516243
953,9106.544231173155
954,93805.51687773291
955,415197.572592573
956,450426.6894557068
957,434141.95765690587
958,1219.4539273747732
959,38592.38510945534
960,175349.6428526217
961,45475.09201672413
962,110157.27001990646
963,26167.963363526684
964,401922.351468604
965,27681.104820171768
966,45223.827840450824
967,434249.20814328117
968,35068.807601962544
969,39482.587502094386
970,176794.89779150023
971,45215.43777711919
972,32611.515453984386
973,25262.44389885424
974,405304.1706005548
975,8801.533767516228
976,47332.354381380945
977,46615.357914120075
978,39587.409358797086
979,50882.8794035651
980,199530.57315841518
981,430180.7892658303
982,35548.77530479863
983,405834.2700319833
984,190695.26077074397
985,364798.5458414715
986,19307.199294493388
987,31462.156105751616
988,391171.3143716564
989,28440.067009712155
990,16323.202440128429
991,143121.65481718964
992,44257.92314917399
993,15209.067369179364
994,234773.9259934347
995,27297.999304271892
996,65844.45542381024
997,51262.41598872311
998,428981.4473970533
999,11434.165112359604
